"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.617086333E0,5.509027317E-3,-5.810962915E-3,8.321757317E-3
7.637083333E0,7.250255048E-2,-7.671546936E-3,1.003966928E-1
7.657079333E0,1.106786560E-2,3.933421969E-2,1.064590859E-1
7.677076333E0,3.596414041E-2,7.683884561E-2,5.756232977E-2
7.697072333E0,6.203855608E-2,4.868216336E-2,5.708636642E-3
7.717069333E0,9.713303279E-2,6.010352969E-3,2.050443113E-2
7.737065333E0,3.833028931E-2,-2.226385832E-2,-7.698502600E-2
7.757062333E0,-6.036701985E-2,-1.150965929E-2,-6.163842380E-2
7.777058333E0,8.843438588E-3,-2.754447877E-2,-2.779883265E-2
7.797055333E0,1.072772941E-1,6.802826107E-2,-1.970336258E-2
7.817051333E0,2.620711092E-2,-9.769527912E-3,-7.289606810E-2
7.837048333E0,6.434192050E-2,-5.615899801E-2,-1.188756484E-1
7.857044333E0,2.045697366E-1,1.766853154E-2,1.792054653E-2
7.877041417E0,-1.317320311E-1,-1.658919400E-1,-4.164556557E-1
7.897037417E0,2.251434573E-1,-6.295112371E-3,3.059011799E-1
7.917034417E0,3.372092921E-1,1.900286615E-1,-8.634583354E-3
7.937030417E0,4.043404441E-2,1.043143272E-2,-1.221027267E-1
7.957027417E0,-9.851575311E-2,-1.508938318E-1,-1.535139692E-1
7.977023417E0,-2.503668107E-3,-8.426890254E-2,-1.366266257E-1
7.997020417E0,5.785300948E-2,1.055948675E-2,-1.525521022E-1
8.017016417E0,9.553995889E-2,3.223979294E-2,8.117338657E-2
8.037012417E0,2.346421495E-1,1.022531837E-1,2.070645243E-1
8.057009417E0,1.487790767E-1,6.380130887E-2,1.373475873E-1
8.077005417E0,4.890406519E-2,-1.877716362E-2,-1.056860840E-1
8.097002417E0,8.028475598E-2,1.757906914E-2,-1.626233464E-1
8.116998417E0,1.695476558E-1,3.099609017E-2,-7.706981063E-2
8.136995417E0,5.513339639E-3,-7.567817330E-2,-5.645837545E-2
8.156991417E0,-8.771664016E-3,-7.898886681E-2,7.166932225E-3
8.176988417E0,7.449582975E-2,1.764689684E-2,8.768133759E-2
8.196984417E0,5.490217555E-2,-9.226906300E-4,6.414395571E-2
8.216981417E0,6.967480045E-2,3.395770490E-2,4.115621209E-2
8.236977417E0,5.689501628E-2,1.761415243E-2,-7.907774448E-3
8.256974417E0,-1.885401797E-2,2.850517631E-3,-9.231233239E-2
8.276970417E0,-1.658083979E-2,2.642473698E-2,-1.332299781E-1
8.296967417E0,-2.254952769E-1,-2.062049836E-1,-1.443455350E-1
8.316963417E0,-1.529902779E-1,-7.490166306E-2,-3.226429278E-1
8.336960417E0,-6.232424372E-1,-6.294334692E-1,-4.934453595E-1
8.356956417E0,-2.192618527E-1,-6.135231954E-1,-1.919336843E-1
8.376953417E0,-1.290699034E-1,-3.618297976E-1,3.442355257E-1
8.396949417E0,-2.151983302E-1,-2.484633958E-1,2.587188274E-1
8.416945417E0,-3.252364603E-1,-2.303241634E-1,1.756158596E-1
8.436942417E0,-2.055476652E-1,-3.708830416E-2,3.247543573E-2
8.456938417E0,1.187292579E-1,2.590860325E-1,2.524055886E-1
8.476935417E0,5.036940667E-1,4.130999386E-1,3.366171885E-1
8.496931417E0,4.519057528E-1,3.582261586E-1,-7.199910522E-2
8.516928417E0,4.108388569E-1,4.115744001E-1,-2.326987177E-1
8.536924417E0,4.820398537E-1,3.594581670E-1,-5.089831656E-1
8.556921417E0,3.892915018E-1,1.116946828E-1,-3.873435384E-1
8.576917417E0,1.499263461E-1,-3.155993718E-1,3.871727997E-1
8.596914417E0,1.459843086E-1,-4.421325338E-1,1.478696519E-1
8.616910417E0,5.691799219E-1,6.953158021E-2,-1.019847965E-1
8.636907417E0,5.805563743E-1,2.832262623E-1,-2.378694105E-1
8.656903417E0,1.527109820E-1,-2.012611628E-3,-7.502503932E-2
8.676899417E0,-4.456148431E-2,-7.405147791E-2,1.050855750E-1
8.696896417E0,-1.366110757E-1,1.115999579E-2,-8.469867289E-2
8.716892417E0,2.822883507E-1,1.292293131E-1,-1.563890451E-1
8.736889417E0,2.629182428E-1,1.692850792E-1,-5.816810131E-3
8.756885417E0,1.859129891E-1,-1.692067266E-2,7.835210502E-2
8.776882417E0,-2.917385658E-1,-1.179371703E-1,-6.976663828E-2
8.796878417E0,-2.584119399E-1,-2.511180317E-1,-3.293298036E-1
8.816875417E0,-3.380176697E-2,-3.603346646E-2,-1.012971640E-2
8.836871417E0,-3.662001528E-4,8.599324644E-2,4.084864855E-2
8.856868417E0,-9.037758010E-2,1.183359504E-2,2.541322714E-1
8.876864417E0,-1.462164065E-1,-3.698363900E-2,1.404162061E-1
8.896861417E0,-1.230055368E-1,-6.983329654E-3,9.340342283E-3
8.916857417E0,-1.037977623E-2,2.605519295E-2,2.087280571E-2
8.936853417E0,-3.066765938E-2,-4.760510623E-2,6.656294882E-2
8.956850417E0,8.273481242E-2,4.517383397E-2,-2.016880095E-2
8.976846417E0,8.855198801E-2,3.707076252E-2,-1.739499879E-1
8.996843417E0,1.356397070E-1,-5.416275859E-3,-1.022046518E-1
9.016839417E0,1.447530129E-1,-5.413410723E-2,4.381903410E-2
9.036836417E0,1.135295757E-1,5.626658678E-2,-2.816574544E-1
9.056832417E0,7.120194700E-2,1.509517193E-2,-2.830105001E-1
9.076829417E0,1.626657388E-1,-2.689894617E-2,8.972318530E-2
9.096825417E0,7.080868520E-3,2.907820344E-3,1.957180023E-1
9.116822417E0,-7.610520277E-2,-1.304689229E-2,-3.368352896E-1
9.136818417E0,4.570492560E-1,2.725773132E-1,-6.712276125E-1
9.156814417E0,3.243343811E-1,-3.145802021E-4,5.141842639E-1
9.176811417E0,6.216174960E-3,1.562662536E-1,7.618530232E-1
9.196807417E0,-2.954915646E-1,-9.848289907E-2,-2.707933277E-1
9.216804417E0,1.789149683E-1,3.570953071E-2,-4.371723408E-1
9.236800417E0,1.214096855E-1,-1.364781064E-1,-2.189840734E-1
9.256797417E0,1.551583889E-1,-1.719783068E-2,3.149304503E-1
9.276793417E0,-8.843561014E-2,1.218331701E-1,3.670975542E-1
9.296790417E0,-3.481415754E-1,-1.170799685E-1,-2.058383632E-1
9.316786417E0,1.024843315E-2,-1.086646557E-2,-4.436574876E-2
9.336782417E0,3.580660911E-1,1.587589216E-1,-8.368418097E-2
9.356779417E0,2.535332242E-1,8.012615025E-2,-2.441715395E-1
9.376775417E0,1.871626305E-1,1.749545395E-2,-8.235920191E-2
9.396772417E0,1.872875964E-2,-2.481616795E-2,1.469925696E-1
9.416768417E0,5.662023369E-3,-3.083178341E-2,1.494308585E-1
9.436765417E0,1.305710847E-1,-1.847661674E-2,3.870973706E-2
9.456761417E0,1.752574619E-1,6.147996426E-2,5.721266627E-2
9.476758417E0,1.641279995E-1,7.003970325E-2,-1.663766742E-2
9.496754417E0,1.950804000E-1,1.281668741E-1,-1.316091299E-2
9.516750417E0,1.079477688E-1,6.721432865E-2,-1.103778899E-2
9.536747417E0,5.866931733E-3,-3.458628058E-2,6.662317514E-2
9.556743417E0,2.564241607E-3,-3.029150069E-2,-6.420944452E-2
9.576740417E0,3.336286948E-2,-1.767964125E-2,-9.517454445E-2
9.596736417E0,8.363621553E-2,-3.069729745E-2,-8.650312364E-2
9.616733417E0,1.279793246E-1,5.747812986E-3,-2.879168987E-2
9.636729417E0,1.182585661E-1,-1.911864102E-2,-4.843131781E-2
9.656726417E0,2.145485949E-1,9.569553137E-3,-2.968865275E-2
9.676722417E0,1.255848258E-1,3.841445267E-2,-2.374144971E-2
9.696718417E0,9.913628887E-2,2.507286072E-3,4.706306934E-2
9.716715417E0,1.758287896E-2,-2.816603780E-2,1.195013005E-1
9.736711417E0,8.147863864E-2,-3.757596195E-2,8.525415838E-2
9.756708417E0,1.604856775E-1,1.594243348E-2,9.523710966E-2
9.776704417E0,5.148464246E-2,2.578388214E-2,-7.579511762E-2
9.796701417E0,4.542414961E-2,-3.926990032E-2,-2.431646490E-1
9.816697417E0,8.673310194E-2,-1.097054601E-2,-2.379734910E-1
9.836693417E0,5.320902290E-2,-2.526114106E-2,-2.114119291E-2
9.856690417E0,1.718328573E-2,5.485857725E-3,6.137705326E-2
9.876686792E0,2.774339374E-3,-3.614982605E-2,3.330223203E-2
9.896683792E0,9.750716323E-2,-6.554728746E-3,-1.436836302E-2
9.916679792E0,8.256818505E-2,6.694711089E-2,4.692039728E-2
9.936676792E0,1.132577715E-1,2.452731550E-2,1.326540273E-1
9.956672792E0,5.989118440E-2,-4.905229211E-3,4.218239844E-2
9.976669792E0,1.222558141E-1,2.551374078E-2,4.579539299E-3
9.996665792E0,2.281348563E-1,3.223979294E-2,7.101443410E-3
1.001666179E1,1.158993608E-1,2.339587927E-2,-4.516974092E-2
1.003665879E1,-6.769285016E-3,-4.689408481E-2,-1.113356638E-1
1.005665479E1,-4.943893924E-2,-8.903379858E-2,-6.639104068E-2
1.007665179E1,1.236317005E-2,-1.308121544E-1,-5.340554416E-2
1.009664779E1,5.440214725E-2,-1.068163508E-1,-8.479573667E-2
1.011664479E1,8.503010038E-2,2.506642878E-2,-2.356837213E-2
1.013664079E1,1.641182237E-1,4.542701840E-2,-1.064023679E-1
1.015663679E1,2.834778571E-2,-2.284799516E-2,-1.068742383E-1
1.017663379E1,7.183796874E-2,5.844876766E-2,-5.036908507E-2
1.019662979E1,-1.733947948E-2,2.861685812E-2,9.730410039E-2
1.021662679E1,1.592886611E-2,-1.410114527E-2,1.226897871E-1
1.023662279E1,4.902793480E-2,3.323381960E-2,8.748545587E-2
1.025661979E1,1.562547053E-1,8.653235972E-2,-5.830141783E-2
1.027661579E1,3.539237408E-2,-4.653506577E-2,-6.883108377E-2
1.029661179E1,5.310599313E-2,-1.051855624E-2,-1.245468628E-1
1.031660879E1,1.953152753E-4,-1.360997915E-2,7.495077968E-2
1.033660479E1,8.147286451E-2,-1.014667332E-2,5.444225550E-2
1.035660179E1,7.168973269E-2,-5.177592516E-2,-2.104179025E-2
1.037659779E1,9.847074782E-2,-1.923967838E-2,-6.135307968E-2
1.039659379E1,1.146161893E-1,2.282577574E-2,-7.203068018E-2
1.041659079E1,6.691293209E-2,5.927322507E-3,-7.791122496E-2
1.043658679E1,3.235889342E-2,-1.233177781E-2,-1.075811666E-1
1.045658379E1,5.543042581E-2,-1.712590992E-2,-8.893790424E-2
1.047657979E1,5.708929459E-2,-1.735453606E-2,2.255446494E-2
1.049657679E1,9.337834376E-2,-2.594175696E-2,4.937739730E-2
1.051657279E1,1.059619447E-1,-2.913316727E-2,7.024260163E-3
1.053656879E1,1.499462723E-1,-2.251938164E-2,-5.386338115E-2
1.055656579E1,1.579887702E-1,6.410477936E-2,-4.361905932E-2
1.057656179E1,-9.484001063E-4,-8.955010772E-3,-8.478696585E-2
1.059655879E1,1.363945277E-2,-5.031178236E-2,-1.472913623E-2
1.061655479E1,5.935456075E-2,-2.740122199E-2,1.275277734E-3
1.063655179E1,4.873535018E-2,3.519556046E-2,-3.549552262E-2
1.065654779E1,5.240465616E-2,2.343856394E-2,-1.019660854E-1
1.067654379E1,1.573396014E-1,6.485731602E-3,1.163595915E-4
1.069654079E1,1.359510347E-1,-2.365081787E-2,-7.220726609E-3
1.071653679E1,5.450397560E-2,-7.506596982E-2,-5.940069437E-2
1.073653379E1,1.213233842E-1,-2.308129907E-2,-4.486802459E-2
1.075652979E1,5.786670932E-2,1.614258367E-1,-7.272217190E-1
1.077652579E1,2.502319045E-1,-1.192387605E-1,4.435183239E-1
1.079652279E1,2.241132692E-1,1.330837977E-1,8.582607454E-1
1.081651879E1,3.837959778E-2,8.501442254E-2,3.542459589E-1
1.083651579E1,-5.282358175E-1,-2.164165610E-1,-6.990773159E-1
1.085651179E1,-2.130531466E-2,-1.172700030E-1,-2.612635356E-1
1.087650792E1,4.147806111E-1,2.226157790E-1,9.962778389E-2
1.089650492E1,1.803102236E-1,1.138873887E-1,1.202082288E-1
1.091650092E1,-8.713398339E-2,-2.130316079E-2,-3.383959115E-2
1.093649792E1,6.448235418E-2,5.366983831E-2,-1.136453140E-1
1.095649392E1,1.112148000E-1,7.251424491E-2,-2.324560583E-1
1.097649092E1,1.208447348E-1,4.911778092E-2,-1.345801002E-1
1.099648692E1,5.314512836E-2,2.133298159E-2,4.794716835E-2
1.101648292E1,9.970712330E-2,-7.944611907E-3,7.834742725E-2
1.103647992E1,1.032005057E-1,-1.983784854E-2,8.731822550E-2
1.105647592E1,9.818534888E-2,9.355545044E-5,1.108708102E-1
1.107647292E1,1.389260615E-1,1.144767880E-2,4.958321929E-2
1.109646892E1,1.829367015E-1,4.589830399E-2,5.334765673E-2
1.111646492E1,1.815531772E-1,7.790069997E-2,-9.646093190E-2
1.113646192E1,1.320881356E-1,4.987382591E-2,5.448084712E-2
1.115645792E1,1.966975571E-1,6.932283461E-2,7.604011595E-2
1.117645492E1,1.433900452E-1,8.877242804E-2,2.688959062E-2
1.119645092E1,6.267217498E-2,4.978494823E-2,-7.936425805E-3
1.121644692E1,2.441601192E-1,1.568521446E-1,2.017809802E-1
1.123644392E1,3.999666537E-1,8.519276261E-2,4.467857480E-2
1.125643992E1,2.327774176E-1,6.066252351E-2,9.116920173E-2
1.127643692E1,-2.819859948E-2,-9.236203372E-2,-1.171951586E-1
1.129643292E1,-8.510938497E-2,-1.948455977E-1,-3.418182868E-1
1.131642892E1,-5.791520923E-3,-1.019362646E-1,-1.440642840E-1
1.133642592E1,-8.657778528E-2,-1.359635514E-1,-1.921465230E-1
1.135642192E1,-2.485516157E-2,-1.339591259E-1,-6.656353354E-2
1.137641892E1,-1.291861899E-2,-3.491080105E-2,3.966049433E-2
1.139641492E1,1.677833681E-1,2.945184052E-2,2.926648378E-2
1.141641092E1,8.637295000E-2,3.977568448E-2,-1.701077825E-1
1.143640792E1,2.753273318E-1,1.130822271E-1,-1.053451914E-1
1.145640392E1,3.541261641E-1,2.250827193E-1,-2.783333123E-1
1.147640092E1,2.893270279E-1,1.667614210E-1,-3.459592849E-1
1.149639692E1,1.291806351E-1,-1.820413649E-2,-4.793980086E-1
1.151639292E1,-5.576928109E-3,-1.325312358E-1,-1.700534034E-1
1.153638992E1,9.658423506E-2,-6.747686863E-3,-1.574000287E-1
1.155638592E1,8.547858182E-2,-2.793624222E-2,1.594336903E-1
1.157638292E1,-4.109320834E-2,-2.229864925E-1,3.331416035E-1
1.159637892E1,-4.102735408E-2,-1.753609210E-1,2.181923604E-1
1.161637492E1,-4.021956123E-2,-1.561346912E-1,-3.220880270E-2
1.163637192E1,-5.224743001E-3,-1.064783818E-1,-4.725310385E-2
1.165636792E1,1.322059114E-2,-1.134166878E-1,-3.740113020E-2
1.167636492E1,-1.100942268E-1,-1.865396279E-1,9.688485503E-2
1.169636092E1,-1.659280100E-1,-1.272693264E-1,1.039430290E-1
1.171635692E1,-5.263966855E-2,-5.203437209E-3,6.901176274E-2
1.173635392E1,-4.918933623E-2,1.312758386E-2,3.011608422E-2
1.175634992E1,4.267192002E-2,1.863741517E-2,1.438935453E-1
1.177634692E1,2.105380262E-1,9.638667226E-2,1.953133750E-1
1.179634292E1,1.135139344E-1,1.247942001E-1,-6.433048189E-2
1.181633892E1,8.285957739E-2,8.601780474E-2,-1.267261201E-1
1.183633592E1,1.585275181E-1,6.242195070E-2,1.235370487E-1
1.185633192E1,4.552108549E-2,2.894371748E-3,2.514302731E-2
1.187632946E1,-6.605994210E-2,-1.264665037E-1,-1.042997092E-1
1.189632546E1,5.170952272E-2,-1.097873211E-1,-9.616564751E-2
1.191632146E1,1.323213208E-1,-6.842236340E-2,-7.702771068E-2
1.193631846E1,1.594461887E-1,-7.509462118E-2,-9.546573579E-2
1.195631446E1,1.896738086E-1,-1.217448771E-2,-4.957912624E-2
1.197631146E1,1.949717880E-1,3.629483700E-2,1.001101792E-2
1.199630746E1,8.517215118E-2,4.995568693E-2,-2.437177956E-2
1.201630346E1,-1.752231460E-2,1.863156796E-2,-1.248310375E-1
1.203630046E1,-8.832767420E-3,2.341575980E-2,-2.028475124E-1
1.205629646E1,7.650460415E-3,-1.273523569E-3,-7.783345699E-2
1.207629346E1,5.467340324E-2,-5.545557797E-2,5.164962530E-2
1.209628946E1,6.142657187E-2,-1.159157878E-1,1.937241018E-2
1.211628546E1,5.677226130E-2,-6.182494998E-2,-9.514589310E-3
1.213628246E1,1.670400042E-1,-3.059497118E-2,8.058164835E-2
1.215627846E1,1.800274742E-1,3.509849668E-2,3.378988981E-2
1.217627446E1,9.093312040E-2,-1.556938112E-2,-1.448144817E-1
1.219627146E1,-7.558805309E-3,5.177709460E-3,-1.764052337E-1
1.221626746E1,-6.372039802E-3,-9.353790879E-3,-1.278809452E-1
1.223626446E1,5.057900012E-2,-3.495640934E-2,3.405067563E-2
1.225626046E1,6.621964417E-2,1.846843064E-2,1.337837094E-1
1.227625646E1,1.840107802E-2,5.192327499E-4,6.680853188E-2
1.229625346E1,4.509953778E-2,3.582004309E-3,3.923013926E-2
1.231624946E1,1.302547320E-1,4.331968188E-2,6.847674251E-2
1.233624646E1,1.037470377E-1,4.593864977E-2,-3.704386532E-2
1.235624246E1,6.660289261E-2,4.851083994E-2,-1.795329094E-2
1.237623846E1,3.985718004E-2,9.603466988E-3,-4.552875996E-2
1.239623546E1,4.910930246E-3,2.724100828E-2,-3.216085553E-2
1.241623146E1,-1.032749847E-2,-3.303735316E-2,3.866763711E-2
1.243622746E1,-9.615051784E-3,-3.864424825E-2,1.128612024E-1
1.245622446E1,4.968715355E-2,-3.433485031E-3,1.029145038E-1
1.247622046E1,6.240506686E-2,2.888524532E-2,-4.627018690E-2
1.249621746E1,6.525434196E-2,4.305421829E-2,-1.133067602E-1
1.251621346E1,9.840312112E-2,-4.197774589E-2,-4.135969520E-2
1.253620946E1,9.556119159E-2,-1.867600679E-2,-4.322905004E-2
1.255620646E1,9.987892181E-2,-1.053025067E-2,2.460508347E-2
1.257620246E1,1.295204679E-1,3.580191672E-2,3.911319494E-2
1.259619946E1,1.196411585E-1,6.568586648E-2,-9.446644664E-2
1.261619546E1,1.062324698E-1,4.635555625E-2,-1.441139853E-1
1.263619146E1,1.043446231E-1,-7.974432707E-3,-2.389406204E-2
1.265618846E1,1.397980092E-1,2.747606635E-2,-1.880581498E-2
1.267618446E1,1.020499199E-1,1.531970501E-4,1.601143062E-2
1.269618046E1,6.219080295E-2,-2.288366318E-2,-1.877716362E-2
1.271617746E1,5.548382733E-2,-5.031236708E-2,2.451152802E-2
1.273617346E1,1.402545672E-1,-1.521387041E-2,-4.056096554E-2
1.275617046E1,1.781602024E-1,9.340342283E-3,-8.601663530E-2
1.277616646E1,1.313876666E-1,-1.483087778E-2,-6.289499044E-2
1.279616246E1,9.133950189E-2,-4.702272356E-2,-2.481733739E-2
1.281615946E1,9.046486806E-2,-4.297703505E-3,-1.664000630E-2
1.283615546E1,7.050309509E-2,1.746329427E-2,-9.630715013E-2
1.285615146E1,5.916874263E-2,3.151649237E-4,-1.092867994E-1
1.287614783E1,7.680390850E-2,-3.379164398E-2,-2.041262984E-3
1.289614383E1,1.612594103E-1,2.821106136E-2,-1.528690213E-1
1.291614083E1,7.732347015E-2,4.432189465E-4,-1.448331928E-1
1.293613683E1,6.388861511E-2,2.628966630E-2,-1.775331616E-2
1.295613283E1,6.901519798E-2,-1.065070331E-2,1.346987987E-1
1.297612983E1,8.413978871E-2,3.002369821E-2,-3.511486888E-2
1.299612583E1,3.448848590E-2,-5.966381907E-2,-4.035748243E-3
1.301612183E1,-2.960668210E-2,-7.378601432E-3,6.489122987E-2
1.303611883E1,3.071619127E-2,8.234633803E-3,1.224143833E-1
1.305611483E1,1.041762233E-1,8.920570672E-2,-1.430380976E-1
1.307611183E1,7.742027812E-2,5.285356700E-2,-1.705176723E-1
1.309610783E1,7.723579846E-2,6.242136598E-2,-1.440514201E-1
1.311610383E1,2.655765150E-2,9.834432006E-3,-1.061386585E-2
1.313610083E1,1.287827320E-2,-2.496878028E-2,-3.100661516E-2
1.315609683E1,1.147914048E-1,3.913132131E-2,7.307382345E-2
1.317609383E1,1.701344969E-1,2.817890167E-2,1.702890462E-1
1.319608983E1,9.548123091E-2,2.500854135E-3,6.945790529E-2
1.321608583E1,2.018857185E-2,-1.232593060E-3,-3.649364233E-2
1.323608283E1,2.422614735E-2,3.851268589E-2,-1.107316464E-1
1.325607883E1,7.650259417E-2,3.156794786E-2,-1.586104023E-1
1.327607483E1,1.123860795E-1,-1.593366265E-3,-7.181959569E-2
1.329607183E1,5.625025112E-2,-2.289711177E-2,-7.224819660E-2
1.331606783E1,4.735214107E-2,-2.995762467E-2,6.426674724E-3
1.333606383E1,1.425513900E-1,3.542711020E-2,-4.064575016E-2
1.335606083E1,9.555629455E-2,3.960202217E-2,3.006287456E-2
1.337605683E1,6.415144745E-2,-2.562600732E-2,6.656879604E-2
1.339605383E1,5.022268541E-2,8.098393679E-4,-2.701179743E-2
1.341604983E1,4.432196774E-2,1.869354844E-3,-8.493256152E-2
1.343604583E1,5.459088441E-2,-4.327524304E-3,-5.099005938E-2
1.345604283E1,9.119467366E-2,-3.169190884E-4,5.112454534E-2
1.347603883E1,1.408325279E-1,1.464259744E-2,2.045800424E-1
1.349603483E1,1.299421618E-1,1.736155272E-2,3.898221731E-2
1.351603183E1,9.739648640E-2,6.548881531E-5,-1.293988824E-1
1.353602783E1,1.064558700E-1,1.059340060E-2,-1.119431895E-1
1.355602483E1,5.568771243E-2,-2.291582286E-2,-8.659141660E-2
1.357602083E1,5.811547637E-2,-6.073327482E-2,-1.092259884E-1
1.359601683E1,7.629943997E-2,-3.528794646E-3,-1.106872076E-1
1.361601383E1,3.718076326E-2,1.503260672E-2,1.449407816E-2
1.363600983E1,4.159767687E-2,-6.373465061E-3,7.725048959E-2
1.365600583E1,7.677606113E-2,1.357314169E-2,1.056317049E-1
1.367600283E1,9.889563940E-2,1.696628094E-2,8.870226145E-3
1.369599883E1,6.309584230E-2,2.448989332E-2,-1.071385324E-1
1.371599583E1,8.550434612E-2,3.057275176E-2,-1.474170774E-1
1.373599183E1,1.204923304E-1,3.591476798E-2,-5.190865695E-2
1.375598783E1,1.617632210E-1,8.077519119E-2,-1.200152707E-1
1.377598483E1,1.163763291E-1,2.547339499E-2,9.798179269E-3
1.379598083E1,1.465144135E-2,-8.306905389E-2,-1.337901413E-2
1.381597683E1,1.043559887E-2,-2.644754112E-2,6.682198048E-2
1.383597383E1,9.764923230E-2,3.133113563E-2,5.388793945E-3
1.385596983E1,7.418216318E-2,-6.089875102E-3,-8.038518190E-2
1.387596558E1,1.243573400E-1,-1.018859786E-1,-1.755860388E-2
1.389596258E1,1.012072630E-1,-6.632496715E-3,-2.403205633E-2
1.391595858E1,1.437585477E-1,9.677258849E-2,-3.681582391E-2
1.393595558E1,8.973619536E-2,1.333627099E-1,6.928131938E-2
1.395595158E1,1.539878129E-1,5.254892707E-2,2.019990814E-1
1.397594758E1,-1.141508058E-2,7.544077635E-3,-4.921893775E-2
1.399594458E1,-3.342056505E-2,1.262238443E-2,-2.677440047E-2
1.401594058E1,2.328379545E-2,-1.685810745E-2,3.663923800E-2
1.403593658E1,-4.736156970E-2,-5.757753253E-3,2.610197067E-2
1.405593358E1,-1.198459938E-3,-1.054463482E-1,5.758162558E-2
1.407592958E1,2.833765358E-2,-1.283849752E-1,2.732538360E-1
1.409592558E1,1.047201971E-1,1.122086531E-1,-3.061771685E-1
1.411592258E1,1.317269148E-1,-4.052529752E-2,1.697914481E-2
1.413591858E1,5.350856479E-2,-1.225558859E-1,-3.404155397E-1
1.415591558E1,8.833213270E-2,-1.956302941E-2,-4.106669122E-1
1.417591158E1,2.291511023E-1,1.117975938E-1,-2.294769019E-1
1.419590758E1,1.098216004E-1,9.643520415E-2,-3.567152381E-2
1.421590458E1,-1.320203353E-1,-1.428346145E-1,4.701488829E-1
1.423590058E1,-3.453419286E-1,-9.521489024E-2,-1.662538826E-1
1.425589658E1,-4.976170555E-2,1.693938375E-3,-2.960913062E-2
1.427589358E1,-2.891985353E-2,3.040552139E-4,3.145860493E-2
1.429588958E1,2.838469808E-1,2.176234263E-1,-9.584171176E-3
1.431588558E1,3.676144115E-1,2.198746043E-1,1.140212899E-1
1.433588258E1,2.954567371E-1,1.401922578E-1,8.794329286E-2
1.435587858E1,7.850113593E-2,-1.862209547E-1,2.798161662E-1
1.437587458E1,-2.389314841E-1,-4.417167968E-1,1.737558603E-1
1.439587158E1,9.910990331E-2,4.541280967E-1,-4.202066445E-1
1.441586758E1,3.663939880E-1,-2.134292185E-2,-2.060517865E-1
1.443586458E1,-7.076815668E-2,-6.163842380E-2,-1.913682586E-1
1.445586058E1,2.003383990E-2,3.065110445E-3,-3.266430080E-2
1.447585658E1,4.527864531E-3,3.654217422E-2,1.578572810E-2
1.449585358E1,1.146315931E-1,3.144574106E-2,-1.128571093E-1
1.451584958E1,7.391447034E-2,5.723547041E-2,-2.745916790E-1
1.453584558E1,7.388355318E-2,9.446176887E-3,-1.553090644E-1
1.455584258E1,4.759004965E-2,1.856666386E-2,7.483208120E-2
1.457583858E1,4.501036774E-2,1.358425140E-2,1.780728596E-1
1.459583458E1,1.263948753E-3,-5.309271812E-3,1.354829103E-1
1.461583158E1,4.015202589E-2,-1.546530068E-2,1.152006733E-1
1.463582758E1,6.001033969E-3,4.953176379E-2,9.323385358E-2
1.465582458E1,1.578921815E-1,5.932292640E-2,-7.944845796E-2
1.467582058E1,1.649255414E-1,1.233616322E-1,-1.764982045E-1
1.469581658E1,7.341654338E-2,3.189422250E-2,-1.853918195E-1
1.471581358E1,2.357387948E-1,3.222108185E-2,1.213437581E-1
1.473580958E1,1.284054039E-1,-2.092893898E-2,2.285799390E-1
1.475580558E1,7.458386689E-2,-6.011990190E-2,3.214916110E-2
1.477580258E1,8.634981696E-2,-1.117636800E-2,-2.074299753E-2
1.479579858E1,6.305125728E-2,-2.123884141E-2,-9.699653685E-2
1.481579458E1,1.072626396E-1,-3.003129959E-3,-1.644155180E-1
1.483579158E1,1.168457144E-1,-2.164522290E-2,-7.788666666E-2
1.485578758E1,9.825807363E-3,-3.876996338E-2,-1.336223263E-1
1.487578454E1,9.378107987E-2,2.052840471E-2,5.188351393E-2
